Type,Part Number,Brand,Model,Rank,Benchmark,Samples,URL
SSD,SHFS37A/240G,HyperX,Fury 240GB,637,71.2,25819,https://ssd.userbenchmark.com/SpeedTest/13145/KINGSTON-SHFS37A240G
SSD,,Liteonit,LMT-19nmBGA-256G-DS 256GB,638,71.1,67,https://ssd.userbenchmark.com/SpeedTest/4373/LITEONIT-LMT-19nmBGA-256G-DS
SSD,,Liteonit,LMT-256M6M-HP 256GB,639,71.1,338,https://ssd.userbenchmark.com/SpeedTest/7110/LITEONIT-LMT-256M6M-HP
SSD,SSDSC2BW180A4,Intel,530 Series 180GB,640,71,3785,https://ssd.userbenchmark.com/SpeedTest/4282/INTEL-SSDSC2BW180A4
SSD,,SanDisk,mSATA SD5SE2256G1002E 256GB,641,70.9,846,https://ssd.userbenchmark.com/SpeedTest/3945/SanDisk-SD5SE2256G1002E
SSD,SVP200S3/240G,Kingston,SSDNow V+200 240GB,642,70.9,531,https://ssd.userbenchmark.com/Kingston-SSDNow-V-200-240GB/Rating/1445
SSD,TRN100-25SAT3-960G,OCZ,Trion 100 960GB,643,70.9,1074,https://ssd.userbenchmark.com/SpeedTest/34219/OCZ-TRION100
SSD,ASP610SS3-128GM-C,Adata,Premier SP610 128GB,644,70.9,800,https://ssd.userbenchmark.com/SpeedTest/13709/ADATA-SP610
SSD,SD7SN3Q-128G-1002,SanDisk,X300s SATA M.2 128GB,645,70.8,603,https://ssd.userbenchmark.com/SpeedTest/25335/SanDisk-SD7SN3Q-128G-1006
SSD,SKC300S37A/180G,Kingston,SSDNow KC300 180GB,646,70.8,405,https://ssd.userbenchmark.com/SpeedTest/5528/KINGSTON-SKC300S37A180G
SSD,,Liteonit,LMT-128M6M 128GB,647,70.7,613,https://ssd.userbenchmark.com/SpeedTest/4933/LITEONIT-LMT-128M6M
SSD,TS128GSSD370,Transcend,SSD370 128GB,648,70.4,4751,https://ssd.userbenchmark.com/Transcend-SSD370-128GB/Rating/2699
SSD,,Liteonit,LCT-512M3S 512GB,649,70.3,156,https://ssd.userbenchmark.com/SpeedTest/5388/LITEONIT-LCT-512M3S
SSD,SSD7SC120GOPT-RB,PNY,Optima 120GB,650,70.3,177,https://ssd.userbenchmark.com/SpeedTest/15456/SSD2SC120G1SA754D117-443
SSD,SSD2SC120G1SA754D117,PNY,Optima 120GB,650,70.3,177,https://ssd.userbenchmark.com/SpeedTest/15456/SSD2SC120G1SA754D117-443
SSD,ASU650SS-240GT-C,Adata,SU650 240GB,651,70.1,43257,https://ssd.userbenchmark.com/SpeedTest/351933/ADATA-SU650
SSD,,SK,hynix SH920 mSATA 256GB,652,70,749,https://ssd.userbenchmark.com/SpeedTest/5328/SK-hynix-SH920-mSATA-256GB
SSD,CSSD-N128GB3-BK,Corsair,Neutron 128GB,653,70,680,https://ssd.userbenchmark.com/SpeedTest/5914/Corsair-Neutron-SSD
SSD,,Team,L3 SSD 240GB,654,69.9,464,https://ssd.userbenchmark.com/SpeedTest/6481/TEAM-L3-SSD-240GB
SSD,CSSD-F120GBGT-BK,Corsair,Force GT 120GB,655,69.8,13241,https://ssd.userbenchmark.com/SpeedTest/1263/Corsair-Force-GT
SSD,HDTS712XZSTA,Toshiba,Q300 120GB,656,69.8,1838,https://ssd.userbenchmark.com/SpeedTest/35283/TOSHIBA-Q300
SSD,HDTS712EZSTA,Toshiba,Q300 120GB,656,69.8,1838,https://ssd.userbenchmark.com/SpeedTest/35283/TOSHIBA-Q300
SSD,SD6SF1M-128G-1022,SanDisk,X110 mSATA 128GB,657,69.8,1009,https://ssd.userbenchmark.com/SanDisk-X110-mSATA-128GB/Rating/2213
SSD,,OCZ,AGILITY4 128GB,658,69.8,1144,https://ssd.userbenchmark.com/SpeedTest/557/OCZ-AGILITY4
SSD,TRN100-25SAT3-480G,OCZ,Trion 100 480GB,659,69.7,1689,https://ssd.userbenchmark.com/SpeedTest/32318/OCZ-TRION100
SSD,CT240M500SSD3,Crucial,M500 mSATA 240GB,660,69.7,1173,https://ssd.userbenchmark.com/SpeedTest/4823/Crucial--CT240M500SSD3
SSD,RVD3-FHPX4-240G,OCZ,RevoDrive 3 PCIe 240GB,661,69.7,226,https://ssd.userbenchmark.com/SpeedTest/1346/OCZ-REVODRIVE3
SSD,ASU635SS-480GQ-R,Adata,SU635 480GB,662,69.6,5004,https://ssd.userbenchmark.com/SpeedTest/764320/ADATA-SU635
SSD,TS128GMTS800,Transcend,MTS800 M.2 128GB,663,69.2,5379,https://ssd.userbenchmark.com/SpeedTest/22385/TS128GMTS800
SSD,GP-GSTFS31120GNTD,Gigabyte,SSD 120GB,664,69.2,12594,https://ssd.userbenchmark.com/SpeedTest/547719/GIGABYTE-GP-GSTFS31120GNTD
SSD,,PNY,SSD2SC240G3LC726B104-327 240GB,665,69.1,94,https://ssd.userbenchmark.com/SpeedTest/5640/SSD2SC240G3LC726B104-327
SSD,,Adata,S510 120GB,666,69.1,752,https://ssd.userbenchmark.com/SpeedTest/1908/ADATA-SSD-S510-120GB
SSD,,Samsung,PM851 mSATA 512GB,667,69.1,937,https://ssd.userbenchmark.com/SpeedTest/8717/SAMSUNG-SSD-PM851-mSATA-512GB
SSD,MZ-7TD250BW,Samsung,840 250GB,668,69,42112,https://ssd.userbenchmark.com/Samsung-840-250GB/Rating/1510
SSD,SDSSDHP-064-G25,SanDisk,Ultra Plus 64GB,669,69,1095,https://ssd.userbenchmark.com/SpeedTest/6401/SanDisk-SDSSDHP064G
SSD,SSDSC2KW120H6,Intel,540s Series 120GB,670,69,3899,https://ssd.userbenchmark.com/SpeedTest/127931/INTEL-SSDSC2KW120H6
SSD,SSD7CS900-120-RB,PNY,CS900 120GB,671,68.8,42517,https://ssd.userbenchmark.com/SpeedTest/175702/PNY-CS900-120GB-SSD
SSD,,Samsung,PM830 512GB,672,68.6,605,https://ssd.userbenchmark.com/SpeedTest/2045/SAMSUNG-SSD-PM830-25--7
SSD,,Liteonit,LMT-19nmBGA-128G 128GB,673,68.6,380,https://ssd.userbenchmark.com/SpeedTest/4185/LITEONIT-LMT-19nmBGA-128G
SSD,SSDSC2CT180A3,Intel,330 Series 180GB,674,68.5,5278,https://ssd.userbenchmark.com/SpeedTest/261/INTEL-SSDSC2CT180A3
SSD,,PNY,SSD2SC240G5LC726B104-298 240GB,675,68.5,159,https://ssd.userbenchmark.com/SpeedTest/10419/SSD2SC240G5LC726B104-298
SSD,SSDSC2BF180A4L,Intel,SSD Pro 1500 Series 180GB,676,68.5,8439,https://ssd.userbenchmark.com/SpeedTest/2904/INTEL-SSDSC2BF180A4L
SSD,SSDSC2BF180A401,Intel,SSD Pro 1500 Series 180GB,676,68.5,8439,https://ssd.userbenchmark.com/SpeedTest/2904/INTEL-SSDSC2BF180A4L
SSD,MKNSSDCR120GB,Mushkin,Chronos 120GB,677,68.3,805,https://ssd.userbenchmark.com/SpeedTest/3690/MKNSSDCR120GB
SSD,ASP920SS3-128GM-C,Adata,Premier Pro SP920 128GB,678,68.3,3397,https://ssd.userbenchmark.com/SpeedTest/10618/ADATA-SP920SS
SSD,SDSSDX-120G-G25,SanDisk,Extreme 120GB,679,68.3,12852,https://ssd.userbenchmark.com/SpeedTest/1102/SanDisk-SDSSDX120GG25
SSD,CSSD-F240GBLS,Corsair,Force LS 240GB,680,68.3,4239,https://ssd.userbenchmark.com/Corsair-Force-LS-240GB/Rating/3340
SSD,2DP98AA#ABC,HP,S700 250GB,681,68.1,9230,https://ssd.userbenchmark.com/SpeedTest/332066/HP-SSD-S700-250GB
SSD,,Geil,Zenith A3 120GB,682,68,99,https://ssd.userbenchmark.com/SpeedTest/16792/GeIL-ZENITH-A3-120GB
SSD,MKNSSDCR120GB-DX,Mushkin,Chronos Deluxe 120GB,683,68,369,https://ssd.userbenchmark.com/SpeedTest/4583/MKNSSDCR120GB-DX
SSD,HG5D,Toshiba,HG5d SATA M.2 128GB,684,67.9,405,https://ssd.userbenchmark.com/SpeedTest/6450/TOSHIBA-THNSNH128G8NT
SSD,THNSNH128G8NT,Toshiba,HG5d SATA M.2 128GB,684,67.9,405,https://ssd.userbenchmark.com/SpeedTest/6450/TOSHIBA-THNSNH128G8NT
SSD,ASX900S3-128GM-C,Adata,XPG SX900 128GB,685,67.9,5378,https://ssd.userbenchmark.com/Adata-XPG-SX900-128GB/Rating/3491
SSD,SSDSC2CT120A3,Intel,330 Series 120GB,686,67.8,10825,https://ssd.userbenchmark.com/Intel-330-Series-120GB/Rating/1933
SSD,,Toshiba,THNSNF128GCSS 128GB,687,67.7,2019,https://ssd.userbenchmark.com/SpeedTest/5540/TOSHIBA-THNSNF128GCSS
SSD,CT960BX500SSD1,Crucial,BX500 960GB,688,67.7,10238,https://ssd.userbenchmark.com/SpeedTest/666214/CT960BX500SSD1
SSD,AS511S3-120GM-C,Adata,S511 120GB,689,67.7,601,https://ssd.userbenchmark.com/SpeedTest/4509/ADATA-SSD-S511-120GB
SSD,TRN100-25SAT3-240G,OCZ,Trion 100 240GB,690,67.5,9935,https://ssd.userbenchmark.com/OCZ-Trion-100-240GB/Rating/3501
SSD,PW120GS25SSDR,Patriot,Wildfire 120GB,691,67.4,279,https://ssd.userbenchmark.com/Patriot-Wildfire-120GB/Rating/2235
SSD,,Liteonit,LCT-128M3S 128GB,692,67.4,2293,https://ssd.userbenchmark.com/SpeedTest/4678/LITEONIT-LCT-128M3S
SSD,VTX3-25SAT3-120G,OCZ,Vertex 3 120GB,693,67.3,23678,https://ssd.userbenchmark.com/OCZ-Vertex-3-120GB/Rating/1927
SSD,TS128GSSD340,Transcend,SSD340 128GB,694,67.1,2010,https://ssd.userbenchmark.com/SpeedTest/5472/TS128GSSD340
SSD,SH100S3/120G,Kingston,HyperX 120GB,695,67.1,3310,https://ssd.userbenchmark.com/SpeedTest/1716/KINGSTON-SH100S3120G
SSD,,,HFS128G3AMNB-2200A 128GB,696,67.1,1769,https://ssd.userbenchmark.com/SpeedTest/5987/HFS128G3AMNB-2200A
SSD,TS128GSSD720,Transcend,SSD720 128GB,697,67.1,495,https://ssd.userbenchmark.com/SpeedTest/8724/TS128GSSD720
SSD,SSDSC2BF240A5L,Intel,SSD Pro 2500 Series 240GB,698,67,2028,https://ssd.userbenchmark.com/SpeedTest/21454/INTEL-SSDSC2BF240A5L
SSD,SSDSC2BF240H501,Intel,SSD Pro 2500 Series 240GB,698,67,2028,https://ssd.userbenchmark.com/SpeedTest/21454/INTEL-SSDSC2BF240A5L
SSD,ASU650SS-480GT-C,Adata,SU650 480GB,699,67,17748,https://ssd.userbenchmark.com/SpeedTest/434166/ADATA-SU650
SSD,,OCZ,VERTEX2 240GB,700,67,7,https://ssd.userbenchmark.com/SpeedTest/127/OCZ-VERTEX2
SSD,ASU635SS-240GQ-R,Adata,SU635 240GB,701,66.9,11935,https://ssd.userbenchmark.com/SpeedTest/722603/ADATA-SU635
SSD,SSDSC2BW120A401,Intel,530 Series 120GB,702,66.9,13960,https://ssd.userbenchmark.com/Intel-530-Series-120GB/Rating/1934
SSD,SMS200S3/120G,Kingston,SSDNow mS200 mSATA 120GB,703,66.9,869,https://ssd.userbenchmark.com/SpeedTest/536/KINGSTON-SMS200S3120G
SSD,SD6SB1M-064G,SanDisk,X110 64GB,704,66.9,645,https://ssd.userbenchmark.com/SpeedTest/8361/SanDisk-SD6SB1M064G
SSD,THNSNS128GMCP,Toshiba,THNSNS Series mSATA PCI-E 128GB ,705,66.8,615,https://ssd.userbenchmark.com/SpeedTest/3823/TOSHIBA-THNSNS128GMCP
SSD,,OCZ,AGILITY4 512GB,706,66.8,145,https://ssd.userbenchmark.com/SpeedTest/11959/OCZ-AGILITY4
SSD,SUV400S37/120G,Kingston,SSDNow UV400 120GB,707,66.7,62142,https://ssd.userbenchmark.com/SpeedTest/137022/KINGSTON-SUV400S37120G
SSD,,Apple,SM512E 500GB,708,66.7,503,https://ssd.userbenchmark.com/SpeedTest/2941/APPLE-SSD-SM512E
SSD,TS128GMTS400,Transcend,MTS400 M.2 128GB,709,66.6,647,https://ssd.userbenchmark.com/SpeedTest/12551/TS128GMTS400
SSD,CT512M4SSD2,Crucial,M4 512GB,710,66.6,4288,https://ssd.userbenchmark.com/SpeedTest/144/M4-CT512M4SSD2
SSD,PP120GS25SSDR,Patriot,Pyro 120GB,711,66.5,102,https://ssd.userbenchmark.com/Patriot-Pyro-120GB/Rating/2234
SSD,,Apple,SM256E 251GB,712,66.5,821,https://ssd.userbenchmark.com/SpeedTest/1438/APPLE-SSD-SM256E
SSD,SA400S37/240G,Kingston,A400 240GB,713,66.2,419679,https://ssd.userbenchmark.com/Kingston-A400-240GB/Rating/3953
SSD,PPSE120GS25SSDR,Patriot,Pyro SE 120GB,714,66.2,341,https://ssd.userbenchmark.com/Patriot-Pyro-SE-120GB/Rating/2233
SSD,SD5SF2-128G,SanDisk,X100 mSATA 128GB,715,66.1,178,https://ssd.userbenchmark.com/SpeedTest/7539/SanDisk-SD5SF2128G
SSD,SSDMCEAC180B301,Intel,525 Series mSATA 180GB,716,66.1,55,https://ssd.userbenchmark.com/SpeedTest/14110/INTEL-SSDMCEAC180B3
SSD,,,MXSSD3MDSF-120G 120GB,717,65.8,9,https://ssd.userbenchmark.com/SpeedTest/10325/MXSSD3MDSF-120G
SSD,,Geil,Zenith S3 120GB,718,65.7,216,https://ssd.userbenchmark.com/SpeedTest/18730/GeIL-ZENITH-S3-120GB
SSD,OCZSSDPX-1RVD0240,OCZ,RevoDrive PCIe 240GB,719,65.7,99,https://ssd.userbenchmark.com/SpeedTest/3328/OCZ-REVODRIV
SSD,ASP900S3-128GM-C,Adata,Premier Pro SP900 128GB,720,65.7,3556,https://ssd.userbenchmark.com/Adata-Premier-Pro-SP900-128GB/Rating/1930
SSD,PP240GS25SSDR,Patriot,Pyro 240GB,721,65.6,343,https://ssd.userbenchmark.com/SpeedTest/9501/Patriot-Pyro-SSD
SSD,SKC300S37A/60G,Kingston,SSDNow KC300 60GB,722,65.5,648,https://ssd.userbenchmark.com/SpeedTest/8566/KINGSTON-SKC300S37A60G
SSD,CT120M500SSD1,Crucial,M500 120GB,723,65.5,16090,https://ssd.userbenchmark.com/Crucial-M500-120GB/Rating/1888
SSD,MZ7PC256HAFU,Samsung,PM830 256GB,724,65.2,2437,https://ssd.userbenchmark.com/SpeedTest/5924/SAMSUNG-MZ7PC256HAFU-000H1
SSD,SM2280S3/120G,Kingston,SM2280S3 SATA M.2 120GB,725,65.2,1656,https://ssd.userbenchmark.com/SpeedTest/14411/KINGSTON-SM2280S3120G
SSD,,Goodram,C50 240GB,726,65.2,35,https://ssd.userbenchmark.com/SpeedTest/7031/GOODRAM-C50
SSD,,PNY,SSD2SC120GE2DA08B-T 120GB,727,65.1,107,https://ssd.userbenchmark.com/SpeedTest/6740/SSD2SC120GE2DA08B-T
SSD,SSDSC2BB120G4,Intel,S3500 Series 120GB,728,65,354,https://ssd.userbenchmark.com/SpeedTest/10755/INTEL-SSDSC2BB120G4
SSD,SVP200S37A60G,Kingston,SSDNow V+200 Series 60GB,729,64.8,152,https://ssd.userbenchmark.com/SpeedTest/10560/KINGSTON-SVP200S37A60G
SSD,TL100-25SAT3-240G,Toshiba,OCZ TL100 240GB,730,64.8,10545,https://ssd.userbenchmark.com/SpeedTest/182236/TOSHIBA-TL100
SSD,PX-64M5M,Plextor,M5M mSATA 64GB,731,64.7,126,https://ssd.userbenchmark.com/SpeedTest/1638/PLEXTOR-PX-64M5M
SSD,,Adata,SX910 128GB,732,64.7,341,https://ssd.userbenchmark.com/SpeedTest/444/ADATA-SX910
SSD,,Toshiba,THNSNF128GMCS 128GB,733,64.6,1245,https://ssd.userbenchmark.com/SpeedTest/1596/TOSHIBA-THNSNF128GMCS
SSD,CSSD-F90GBGT-BK,Corsair,Force GT 90GB,734,64.6,755,https://ssd.userbenchmark.com/SpeedTest/2377/Corsair-Force-GT
SSD,,Samsung,PM851 mSATA 256GB,735,64.5,6637,https://ssd.userbenchmark.com/SpeedTest/8695/SAMSUNG-SSD-PM851-mSATA-256GB
SSD,,Samsung,MZMTE256HMHP-000L1 256GB,736,64.4,1094,https://ssd.userbenchmark.com/SpeedTest/12653/SAMSUNG-MZMTE256HMHP-000L1
SSD,,OCZ,VERTEX3 90GB,737,64.3,998,https://ssd.userbenchmark.com/SpeedTest/1586/OCZ-VERTEX3
SSD,,Samsung,MZ7TD512HAGM-000L1 512GB,738,64.3,526,https://ssd.userbenchmark.com/SpeedTest/3479/SAMSUNG-MZ7TD512HAGM-000L1
SSD,,Liteonit,LMT-128M3M 128GB,739,64.2,542,https://ssd.userbenchmark.com/SpeedTest/3187/LITEONIT-LMT-128M3M
SSD,,Mushkin,MKNSSDCR120GB-MX 120GB,740,64.1,209,https://ssd.userbenchmark.com/SpeedTest/1448/MKNSSDCR120GB-MX
SSD,,Samsung,MZNTD512HAGL-000L1 512GB,741,64,245,https://ssd.userbenchmark.com/SpeedTest/6200/SAMSUNG-MZNTD512HAGL-000L1
SSD,SV300S37A/240G,Kingston,SSDNow V300 240GB,742,64,168380,https://ssd.userbenchmark.com/Kingston-SSDNow-V300-240GB/Rating/1817
SSD,MZ-7PC128B/WW,Samsung,830 128GB,743,64,36246,https://ssd.userbenchmark.com/Samsung-830-128GB/Rating/1926
SSD,,,HFS256G3AMNB-2200A 256GB,744,63.9,1417,https://ssd.userbenchmark.com/SpeedTest/4739/HFS256G3AMNB-2200A
SSD,RVD3-FHPX4-120G,OCZ,RevoDrive 3 PCIe 120GB,745,63.6,560,https://ssd.userbenchmark.com/SpeedTest/3116/OCZ-REVODRIVE3
SSD,CT480BX500SSD1,Crucial,BX500 480GB,746,63.6,83909,https://ssd.userbenchmark.com/SpeedTest/579817/CT480BX500SSD1
SSD,SHFS37A/120G,HyperX,Fury 120GB,747,63.5,10485,https://ssd.userbenchmark.com/HyperX-Fury-120GB/Rating/2586
SSD,,Kingston,SVP100S296G 96GB,748,63.5,7,https://ssd.userbenchmark.com/SpeedTest/2336/KINGSTON-SVP100S296G
SSD,,Apple,SD512E 500GB,749,63.4,255,https://ssd.userbenchmark.com/SpeedTest/6934/APPLE-SSD-SD512E
SSD,,Goodram,C100 120GB,750,63.4,350,https://ssd.userbenchmark.com/SpeedTest/5675/GOODRAM-C100
SSD,,Adata,SX300 256GB,751,63.3,99,https://ssd.userbenchmark.com/SpeedTest/3900/ADATA-SX300
SSD,,Samsung,PM841 2.5" 256GB,752,63.2,1282,https://ssd.userbenchmark.com/SpeedTest/5077/SAMSUNG-SSD-PM841-25--7
SSD,,Sandisk,SD5SG2256G1052E 256GB,753,63.1,633,https://ssd.userbenchmark.com/SpeedTest/2816/SanDisk-SD5SG2256G1052E
SSD,,Toshiba,THNSNF256GMCS 256GB,754,63.1,832,https://ssd.userbenchmark.com/SpeedTest/5493/TOSHIBA-THNSNF256GMCS
SSD,,Kingston,SKC100S3120G 120GB,755,63.1,280,https://ssd.userbenchmark.com/SpeedTest/5074/KINGSTON-SKC100S3120G
SSD,SSDMCEAC120B301,Intel,525 Series mSATA 120GB,756,63,645,https://ssd.userbenchmark.com/SpeedTest/5314/INTEL-SSDMCEAC120B3
SSD,,Samsung,PM830 mSATA 256GB,757,62.8,8778,https://ssd.userbenchmark.com/SpeedTest/3903/SAMSUNG-SSD-PM830-mSATA-256GB
SSD,,Samsung,MZ7TE128HMGR-000L1 128GB,758,62.7,5824,https://ssd.userbenchmark.com/SpeedTest/9061/SAMSUNG-MZ7TE128HMGR-000L1
SSD,,Intel,SS DSC2BW180A3H 180GB,759,62.7,50,https://ssd.userbenchmark.com/SpeedTest/9583/INTEL-SS-DSC2BW180A3H
SSD,,Samsung,PM810 2.5" 7mm 256GB,760,62.5,5,https://ssd.userbenchmark.com/SpeedTest/1708/SAMSUNG-SSD-PM810-25--7mm-256GB
SSD,2DP97AA#ABC,HP,S700 120GB,761,62.5,4394,https://ssd.userbenchmark.com/SpeedTest/307263/HP-SSD-S700-120GB
SSD,SSDSCKGF180A4L,Intel,SSD Pro 1500 Series 180GB,762,62.5,192,https://ssd.userbenchmark.com/SpeedTest/6511/INTEL-SSDSCKGF180A4L
SSD,PB240GS25SSDR,Patriot,Blaze 240GB,763,62.4,1400,https://ssd.userbenchmark.com/SpeedTest/19971/Patriot-Blaze
SSD,ASU650SS-120GT-C,Adata,SU650 120GB,764,62.2,43526,https://ssd.userbenchmark.com/SpeedTest/359434/ADATA-SU650
SSD,TRN100-25SAT3-120G,OCZ,Trion 100 120GB,765,62.1,4206,https://ssd.userbenchmark.com/SpeedTest/32000/OCZ-TRION100
SSD,SSDSC2CW480A3,Intel,520 Series 480GB,766,62.1,1727,https://ssd.userbenchmark.com/SpeedTest/9939/INTEL-SSDSC2CW480A3
SSD,SSDSC2CW060A3,Intel,520 Series 60GB,767,62,1065,https://ssd.userbenchmark.com/SpeedTest/7251/INTEL-SSDSC2CW060A3
SSD,,Samsung,MZ7TD256HAFV-000L7 256GB,768,61.9,6464,https://ssd.userbenchmark.com/SpeedTest/2342/SAMSUNG-MZ7TD256HAFV-000L7
SSD,,Apple,SM768E 751GB,769,61.7,162,https://ssd.userbenchmark.com/SpeedTest/4350/APPLE-SSD-SM768E
SSD,,Samsung,MZNTD256HAGL-00000 256GB,770,61.5,1278,https://ssd.userbenchmark.com/SpeedTest/396/SAMSUNG-MZNTD256HAGL-00000
SSD,,Apple,SM128E 121GB,771,61.5,289,https://ssd.userbenchmark.com/SpeedTest/8955/APPLE-SSD-SM128E
SSD,,Samsung,MZMTE256HMHP-000MV 256GB,772,61.5,2821,https://ssd.userbenchmark.com/SpeedTest/12210/SAMSUNG-MZMTE256HMHP-000MV
SSD,CSSD-F480GBGS-BK,Corsair,Force GS 480GB,773,61.4,584,https://ssd.userbenchmark.com/SpeedTest/7580/Corsair-Force-GS
SSD,MZ-7TD120BW,Samsung,840 120GB,774,61.4,52521,https://ssd.userbenchmark.com/Samsung-840-120GB/Rating/2263
SSD,PT240GS25SSDR,Patriot,Torch 240GB,775,61.4,51,https://ssd.userbenchmark.com/SpeedTest/18783/Patriot-Torch
SSD,,Goodram,C40 240GB,776,61.2,473,https://ssd.userbenchmark.com/SpeedTest/13085/GOODRAM-C40
SSD,SD8SBAT-128G-1122,SanDisk,Z400s 128GB,777,61.1,10521,https://ssd.userbenchmark.com/SpeedTest/34216/SanDisk-SD8SBAT128G1122
SSD,SDSSDA-240G-G25,SanDisk,SSD Plus 240GB,778,61,138713,https://ssd.userbenchmark.com/SpeedTest/25612/SanDisk-SDSSDA240G
SSD,SDSSDA-240G-G26,SanDisk,SSD Plus 240GB,778,61,138713,https://ssd.userbenchmark.com/SpeedTest/25612/SanDisk-SDSSDA240G
SSD,,Spcc,Solid State Disk 120GB,779,60.8,17496,https://ssd.userbenchmark.com/SpeedTest/12061/SPCC-Solid-State-Disk
SSD,MZ7PC128HAFU,Samsung,PM830 128GB,780,60.7,13220,https://ssd.userbenchmark.com/SpeedTest/3368/SAMSUNG-MZ7PC128HAFU-000H1
SSD,,Mushkin,MKNSSDAT240GB-DX 240GB,781,60.7,132,https://ssd.userbenchmark.com/SpeedTest/85/MKNSSDAT240GB-DX
SSD,MKNSSDEC120GB,Mushkin,ECO2 120GB,782,60.6,295,https://ssd.userbenchmark.com/SpeedTest/24915/MKNSSDEC120GB
SSD,SH103S3/90G,Kingston,HyperX 3K 90GB,783,60.6,441,https://ssd.userbenchmark.com/SpeedTest/3217/KINGSTON-SH103S390G
SSD,SMS200S3/60G,Kingston,SSDNow mS200 mSATA 60GB,784,60.6,158,https://ssd.userbenchmark.com/SpeedTest/5751/KINGSTON-SMS200S360G
SSD,,OCZ,VERTEX3 60GB,785,60.4,3711,https://ssd.userbenchmark.com/SpeedTest/1912/OCZ-VERTEX3
SSD,SSDSC2BF120A5,Intel,SSD Pro 2500 Series 120GB,786,60.4,253,https://ssd.userbenchmark.com/SpeedTest/23404/INTEL-SSDSC2BF120A5
SSD,SSDSC2BF120H501,Intel,SSD Pro 2500 Series 120GB,786,60.4,253,https://ssd.userbenchmark.com/SpeedTest/23404/INTEL-SSDSC2BF120A5
SSD,SA400S37/120G,Kingston,A400 120GB,787,60.1,169374,https://ssd.userbenchmark.com/SpeedTest/229920/KINGSTON-SA400S37120G
SSD,MKNSSDCR60GB,Mushkin,Chronos 60GB,788,59.9,76,https://ssd.userbenchmark.com/SpeedTest/1564/MKNSSDCR60GB
SSD,,Samsung,MZMTD512HAGL-00000 512GB,789,59.8,436,https://ssd.userbenchmark.com/SpeedTest/298/SAMSUNG-MZMTD512HAGL-00000
SSD,SH103S3/480G,Kingston,HyperX 3K 480GB,790,59.8,1750,https://ssd.userbenchmark.com/SpeedTest/8665/KINGSTON-KINGSTON-SH103S3
SSD,SDSSDA-960G-G25,SanDisk,SSD Plus 960GB,791,59.6,2630,https://ssd.userbenchmark.com/SpeedTest/206516/SanDisk-SDSSDA960G
SSD,SDSSDA-960G-G26,SanDisk,SSD Plus 960GB,791,59.6,2630,https://ssd.userbenchmark.com/SpeedTest/206516/SanDisk-SDSSDA960G
SSD,CT256M4SSD2,Crucial,M4 256GB,792,59.6,19409,https://ssd.userbenchmark.com/Crucial-M4-256GB/Rating/372
SSD,,Adata,SP600 64GB,793,59.6,633,https://ssd.userbenchmark.com/SpeedTest/6806/ADATA-SP600
SSD,,Mushkin,MKNSSDAT120GB-DX 120GB,794,59.4,220,https://ssd.userbenchmark.com/SpeedTest/6436/MKNSSDAT120GB-DX
SSD,CSSD-F60GBGT-BK,Corsair,Force GT 60GB,795,59.2,1456,https://ssd.userbenchmark.com/SpeedTest/1231/Corsair-Force-GT
SSD,CT128M4SSD2,Crucial,M4 128GB,796,59.1,33672,https://ssd.userbenchmark.com/Crucial-M4-128GB/Rating/1929
SSD,SD8SNAT-128G,SanDisk,X400s SATA M.2 128GB,797,59.1,51,https://ssd.userbenchmark.com/SpeedTest/33396/SanDisk-SD8SNAT128G
SSD,SSDSC2BW480H601,Intel,535 Series 480GB,798,59.1,2900,https://ssd.userbenchmark.com/SpeedTest/29709/INTEL-SSDSC2BW480H6
SSD,,Samsung,MZMTE256HMHP-000SO 256GB,799,59.1,23,https://ssd.userbenchmark.com/SpeedTest/12855/SAMSUNG-MZMTE256HMHP-000SO
SSD,,Intel,SSDSC2CT080A4 80GB,800,59.1,363,https://ssd.userbenchmark.com/SpeedTest/6435/INTEL-SSDSC2CT080A4
SSD,SDSSDA-120G-G25,SanDisk,SSD Plus 120GB,801,59.1,78080,https://ssd.userbenchmark.com/SpeedTest/24452/SanDisk-SDSSDA120G
SSD,SDSSDA-120G-G26,SanDisk,SSD Plus 120GB,801,59.1,78080,https://ssd.userbenchmark.com/SpeedTest/24452/SanDisk-SDSSDA120G
SSD,,PNY,XLR8 Pro 480GB,802,58.9,23,https://ssd.userbenchmark.com/SpeedTest/23219/SSD2SC480GC4DA16T-T
SSD,CT120M500SSD3,Crucial,M500 mSATA 120GB,803,58.9,916,https://ssd.userbenchmark.com/SpeedTest/6146/Crucial-CT120M500SSD3
SSD,CT256M4SSD3,Crucial,M4 256GB mSATA,804,58.6,21,https://ssd.userbenchmark.com/SpeedTest/5098/M4-CT256-M4-CT256M4SSD3
SSD,VTX3-25SAT3-480G,OCZ,Vertex 3 480GB,805,58.5,176,https://ssd.userbenchmark.com/SpeedTest/4908/OCZ-VERTEX3
SSD,,Team,XS3 SSD 120GB,806,58.3,231,https://ssd.userbenchmark.com/SpeedTest/7195/TEAM-XS3--SSD
SSD,,Intel,510 Series 250GB,807,58.3,768,https://ssd.userbenchmark.com/SpeedTest/2447/INTEL-SSDSC2MH250A2
